sample,feature,shap
49,oldpeak,-0.003582009752141412
49,ST slope,-0.16683688214754605
50,age,-0.03861771701875794
50,sex,0.003208950208927374
50,chest pain type,-0.03547092666485431
50,resting bp s,0.015934725213520847
50,cholesterol,-0.037584942687667024
50,fasting blood sugar,-0.008526071290997425
50,resting ecg,-0.026486962418783705
50,max heart rate,-0.03661679079567245
50,exercise angina,-0.018122084607695196
50,oldpeak,-0.006357635093252351
50,ST slope,0.24187348750175477
51,age,-0.023046598700871064
51,sex,-0.01790520173257635
51,chest pain type,-0.055704540236396295
51,resting bp s,-0.00669235728342392
51,cholesterol,-0.016025978150428062
51,fasting blood sugar,-0.010088687437721844
51,resting ecg,-0.027540005491736477
51,max heart rate,0.011342858903897343
51,exercise angina,-0.02287271421540328
51,oldpeak,-0.07653707121659384
51,ST slope,-0.19293323299391768
52,age,0.006560746937627667
52,sex,0.01752143355806819
52,chest pain type,0.11553914935277898
52,resting bp s,0.010733326941697926
52,cholesterol,0.01170098575473082
52,fasting blood sugar,-0.007545234249509356
52,resting ecg,-0.010587697132481436
52,max heart rate,0.009432626088176247
52,exercise angina,0.033698342023637036
52,oldpeak,0.026754557955320314
52,ST slope,0.18670861683073478
53,age,0.013329076391822691
53,sex,-0.02970860045760451
53,chest pain type,-0.03793292473218751
53,resting bp s,0.025144269649125053
53,cholesterol,0.01999645243127391
53,fasting blood sugar,-0.009506174605182825
53,resting ecg,0.04310483423313
53,max heart rate,0.015580137210225725
53,exercise angina,-0.012085239075190964
53,oldpeak,-0.003275064270116105
53,ST slope,0.17635365484285584
54,age,0.011976816476684719
54,sex,0.007258225444632925
54,chest pain type,0.15222767166613316
54,resting bp s,0.011373322216355737
54,cholesterol,0.06315847877681799
54,fasting blood sugar,0.06044004692879268
54,resting ecg,-0.008429511960183602
54,max heart rate,-0.0017255437937819978
54,exercise angina,0.03539289288577373
54,oldpeak,0.0738651702935557
54,ST slope,-0.11193814329671246
55,age,-0.010483237907653323
55,sex,-0.0015432570053862417
55,chest pain type,-0.0764075671951577
55,resting bp s,0.00016533797206091475
55,cholesterol,0.02532505518319875
55,fasting blood sugar,-0.014926230064147552
55,resting ecg,-0.02463563291270259
55,max heart rate,0.004816191552569908
55,exercise angina,-0.03002231725296341
55,oldpeak,-0.08947728672208846
55,ST slope,-0.21423784828875894
56,age,0.0055092388463000895
56,sex,0.010509290367275045
56,chest pain type,0.14644418305637535
56,resting bp s,-0.017499102262340322
56,cholesterol,-0.034954420806494906
56,fasting blood sugar,-0.00911788238659089
56,resting ecg,0.009387460904758704
56,max heart rate,-0.00048238246443340255
56,exercise angina,0.05307119142840964
56,oldpeak,0.029598484461624237
56,ST slope,-0.15876691980873217
57,age,-0.01342660841991849
57,sex,-0.0009815623588519617
57,chest pain type,-0.07688109677071034
57,resting bp s,0.008672683259805867
57,cholesterol,-0.020828723817784174
57,fasting blood sugar,-0.008895991148109442
57,resting ecg,-0.02880856097819013
57,max heart rate,-0.010687624881850521
57,exercise angina,-0.024537922211763725
57,oldpeak,-0.0768210620071513
57,ST slope,-0.20301216560083463
58,age,-0.015401836425783078
58,sex,9.271927276572902e-05
