sample,feature,shap
22,chest pain type,0.10700334988058578
22,resting bp s,0.005493360665715332
22,cholesterol,0.003651318686839162
22,fasting blood sugar,-0.005790156194958179
22,resting ecg,-0.028841195378338676
22,max heart rate,0.04597628897954427
22,exercise angina,0.11277556835924091
22,oldpeak,0.01165909653069443
22,ST slope,0.12690512588371686
23,age,-0.028475966701706438
23,sex,0.0537551086638692
23,chest pain type,0.07364355917752251
23,resting bp s,0.0015783631837914616
23,cholesterol,0.02443294773783831
23,fasting blood sugar,0.11109845490038119
23,resting ecg,-0.001949929349368732
23,max heart rate,-0.009339293020035524
23,exercise angina,-0.024221391875538373
23,oldpeak,-0.0030658129672682007
23,ST slope,0.18218979140856592
24,age,-0.06843303341500892
24,sex,-0.03861576655343049
24,chest pain type,-0.03597828910617571
24,resting bp s,-0.021621092007825537
24,cholesterol,-0.030676818299457537
24,fasting blood sugar,-0.026101213147856083
24,resting ecg,-0.07771800423993892
24,max heart rate,0.017138055380245307
24,exercise angina,-0.06480119125968242
24,oldpeak,-0.04714849878558976
24,ST slope,-0.15604414856528
25,age,0.03362815759802923
25,sex,0.03061424043030329
25,chest pain type,-0.007814836590202504
25,resting bp s,0.007778445041280487
25,cholesterol,0.012290985498519555
25,fasting blood sugar,-0.01664453573899656
25,resting ecg,0.07138431413111408
25,max heart rate,-0.004463522842289414
25,exercise angina,-0.09947613717984896
25,oldpeak,-0.05711472184258331
25,ST slope,-0.15427856500299292
26,age,-0.056174740596077154
26,sex,-0.12261848439838892
26,chest pain type,0.008202809553024179
26,resting bp s,0.012789105450565875
26,cholesterol,-0.004414036588885445
26,fasting blood sugar,-0.021652470374611082
26,resting ecg,0.0770845411477393
26,max heart rate,0.05098412259122041
26,exercise angina,-0.0345889999303395
26,oldpeak,-0.015585184440153962
26,ST slope,0.13788870500883793
27,age,-0.0032271909015932896
27,sex,-0.005061909885739489
27,chest pain type,-0.12980003976929821
27,resting bp s,-0.001615119743437374
27,cholesterol,0.01899263677526215
27,fasting blood sugar,-0.004697518397922997
27,resting ecg,0.03104614213975978
27,max heart rate,-0.021143695403071844
27,exercise angina,-0.04947657910745447
27,oldpeak,0.010108318356453564
27,ST slope,-0.06547451262048744
28,age,-0.008092736857647756
28,sex,0.033423087518301905
28,chest pain type,0.09184165085673543
28,resting bp s,-0.0038040875472833283
28,cholesterol,-0.023715555954582652
28,fasting blood sugar,-0.017699106284281237
28,resting ecg,-0.03946190542513084
28,max heart rate,0.009053476180110012
28,exercise angina,0.16757629773840885
28,oldpeak,-0.009076012820854278
28,ST slope,-0.1314222059170893
29,age,-0.018435549472816625
29,sex,0.04786035788224076
29,chest pain type,0.06303213242744142
29,resting bp s,-0.035752914806113895
29,cholesterol,-0.0039059670271030284
29,fasting blood sugar,-0.017665639486952094
29,resting ecg,-0.032343429690829414
29,max heart rate,-0.006484139805788573
29,exercise angina,0.06891544996165211
29,oldpeak,-0.0179050563513874
29,ST slope,0.12493358123088025
30,age,0.015024222976530364
30,sex,0.03200450984489547
30,chest pain type,0.09157363789853433
30,resting bp s,-0.0016595652067180268
30,cholesterol,-0.005768795962926183
30,fasting blood sugar,-0.0016746238567122641
30,resting ecg,-0.010148200297752204
30,max heart rate,0.022569829228704742
30,exercise angina,0.0713526354743043
30,oldpeak,0.06715355417151031
30,ST slope,0.16957279572962913
31,age,0.007034919360826786
31,sex,0.05401000408951199
31,chest pain type,0.11574621550812234
31,resting bp s,0.004633541740176759
31,cholesterol,-0.0007809862650576367
31,fasting blood sugar,-0.008273110505781792
31,resting ecg,0.01949574017093189
31,max heart rate,0.006832120664439109
31,exercise angina,0.08863365363194001
31,oldpeak,0.01345481547770329
31,ST slope,0.1492130861271872
32,age,-0.011508730109317203
32,sex,-0.0956382244441697
32,chest pain type,-0.03914795211225027
32,resting bp s,-0.011277521109240853
32,cholesterol,-6.215114101150211e-05
32,fasting blood sugar,-0.026425741117889995
32,resting ecg,-0.042952254909524215
32,max heart rate,-0.015858010777063603
32,exercise angina,-0.0900935075916511
32,oldpeak,-0.04509128118908386
32,ST slope,-0.17194462549879777
33,age,0.0025745586158639525
33,sex,0.0036164996671373116
33,chest pain type,-0.018643897506868738
33,resting bp s,-0.015645433699101527
33,cholesterol,-0.03191801556877884
33,fasting blood sugar,-0.010919748225428903
33,resting ecg,0.035112733695828326
33,max heart rate,0.024569611689081953
33,exercise angina,-0.037430607190553085
33,oldpeak,-0.03799304242661251
33,ST slope,-0.18526282432280455
34,age,-0.01651650353671746
34,sex,-0.005239282873045774
34,chest pain type,-0.2860506208572955
34,resting bp s,-0.004512916587943001
34,cholesterol,-0.005709168746340024
34,fasting blood sugar,-0.022561322904038783
34,resting ecg,-0.049755334805681214
34,max heart rate,-0.020706009971713384
34,exercise angina,0.005769825861438845
34,oldpeak,-0.03039923084189485
34,ST slope,-0.11431943473676878
35,age,0.015319742060423504
35,sex,-0.029813503059733917
35,chest pain type,-0.02782435273950059
35,resting bp s,-0.012812374626351273
35,cholesterol,0.026628943225802306
35,fasting blood sugar,-0.021222672352495135
35,resting ecg,-0.055126463299253824
35,max heart rate,-0.0013843087704815255
35,exercise angina,-0.048310236911694705
35,oldpeak,-0.03713523264864821
35,ST slope,-0.1882166445548823
36,age,0.015252921726660778
36,sex,0.0315076864805113
36,chest pain type,0.13289175449694843
36,resting bp s,-0.012691035549118693
36,cholesterol,0.020424644098472194
36,fasting blood sugar,-0.0009266467939518267
36,resting ecg,-0.043405504206379175
36,max heart rate,0.0029533925191105328
36,exercise angina,0.2153879908439389
36,oldpeak,-0.04935726915226292
36,ST slope,-0.12947265030855748
37,age,-0.06826914614023998
37,sex,-0.019293326328760897
37,chest pain type,-0.2181201122488148
37,resting bp s,-0.005740175002643925
37,cholesterol,-0.001644841738702824
37,fasting blood sugar,-0.025554993135598652
37,resting ecg,-0.06409908740209241
37,max heart rate,-0.018104820849222183
37,exercise angina,-0.00943997796619717
37,oldpeak,-0.026867834701206832
37,ST slope,0.11839628278489826
38,age,0.022735798104060463
38,sex,0.05735627273189905
38,chest pain type,-0.006429516895410139
38,resting bp s,-0.02357559404811706
38,cholesterol,-0.004491690945795436
38,fasting blood sugar,-0.018016744182225986
38,resting ecg,-0.08143946538700461
38,max heart rate,-0.00028359043872119453
38,exercise angina,-0.010583692923370223
38,oldpeak,0.02400249175796722
38,ST slope,-0.12985579718131746
39,age,0.04103831224184863
39,sex,-0.07856193645474369
39,chest pain type,-0.05061797996523544
39,resting bp s,-0.024440765517566517
39,cholesterol,0.0021351942258720324
39,fasting blood sugar,-0.014732026058042236
39,resting ecg,0.023729883342583375
39,max heart rate,0.018985411396322753
39,exercise angina,-0.04672690420157347
39,oldpeak,-0.04955702372843215
39,ST slope,-0.10060389858721483
40,age,-0.007660765633470514
40,sex,0.06001625397103986
40,chest pain type,0.11504988210237146
40,resting bp s,-0.03673747729152804
40,cholesterol,-0.0019821990817109536
40,fasting blood sugar,-0.014294053535120284
40,resting ecg,-0.025118281386431122
40,max heart rate,0.013502980817145875
40,exercise angina,0.06825302204846707
40,oldpeak,0.004313805670668958
40,ST slope,0.11477221613237217
41,age,0.006905587175027163
41,sex,0.017347788763778335
41,chest pain type,-0.004454269426906889
41,resting bp s,0.006277992528274677
41,cholesterol,-0.015396852468496706
41,fasting blood sugar,-0.032090519828065274
41,resting ecg,-0.036573729748985276
41,max heart rate,-0.029229738030736748
41,exercise angina,-0.0990247957589266
41,oldpeak,-0.05822621635408706
41,ST slope,-0.232880640415976
42,age,0.00795215499521009
42,sex,0.03135827692619341
42,chest pain type,0.1261672730944807
42,resting bp s,0.006503376277997446
42,cholesterol,0.005689471977495808
42,fasting blood sugar,-0.0061886126574900125
42,resting ecg,-0.021470611504445507
42,max heart rate,0.0592894677166438
42,exercise angina,0.08050554285693041
42,oldpeak,0.03350492611246437
42,ST slope,0.1266887342045194
43,age,0.004313779072127956
43,sex,0.04672869581712539
43,chest pain type,0.11670682475242747
43,resting bp s,-0.010211558896092562
43,cholesterol,-0.009719114574821502
43,fasting blood sugar,-0.004337772791755535
43,resting ecg,0.022929630557768543
43,max heart rate,0.00013965154499792236
43,exercise angina,0.08206189301914237
43,oldpeak,0.01689381529311261
43,ST slope,0.09904278632438979
44,age,-0.013467925279658257
44,sex,0.025178257696562224
44,chest pain type,-0.002539020182067748
44,resting bp s,-0.016712979737245517
44,cholesterol,0.002827361788623934
44,fasting blood sugar,0.11390096623714163
44,resting ecg,0.020465218755247833
44,max heart rate,-0.04469259457148141
44,exercise angina,-0.06257383201934393
44,oldpeak,-0.029994412054970814
44,ST slope,-0.1423735428365762
45,age,0.08918126043117319
45,sex,0.006236655601432571
45,chest pain type,0.030133950072244398
45,resting bp s,0.0008295840868832443
45,cholesterol,0.026876976719018703
45,fasting blood sugar,0.21535037528494416
45,resting ecg,-0.025101375881727308
45,max heart rate,0.018198668210497117
45,exercise angina,-0.03323221740246228
45,oldpeak,-0.025856985361914022
45,ST slope,-0.1333218590514733
46,age,-0.016132166371611977
46,sex,0.012247061653349775
46,chest pain type,0.03423184451165843
46,resting bp s,-0.006878824250120536
46,cholesterol,0.01407371991685218
46,fasting blood sugar,-0.032409824237036644
46,resting ecg,-0.034169931040954234
46,max heart rate,-0.008418101757741223
46,exercise angina,-0.09779289163242774
46,oldpeak,-0.04979521065053115
46,ST slope,-0.22299057194567654
47,age,-0.10322014598700002
47,sex,0.03785466617226619
47,chest pain type,0.100127737874356
47,resting bp s,-0.008854182646487144
47,cholesterol,-0.027823085431400014
47,fasting blood sugar,-0.020082982726004728
47,resting ecg,0.03527760865105384
47,max heart rate,-0.04240685906221683
47,exercise angina,0.14031710347615406
47,oldpeak,-0.06104562250475336
47,ST slope,-0.11818139523482085
48,age,-0.005659582312873753
48,sex,-0.12074701802049571
48,chest pain type,-0.015094168480346528
48,resting bp s,-0.026221029993315586
48,cholesterol,-0.00338253392831606
48,fasting blood sugar,-0.01274806508934714
48,resting ecg,-0.0527708286577851
48,max heart rate,-0.0010478622334875944
48,exercise angina,-0.003118444281812073
48,oldpeak,-0.010641649491457768
48,ST slope,0.10878656298739019
49,age,-0.04599970121761304
49,sex,0.005372612179479469
49,chest pain type,-0.34514533264149044
49,resting bp s,-0.012296762640912253
49,cholesterol,-0.011203765461604322
49,fasting blood sugar,-0.02052719837649455
49,resting ecg,-0.049418334141030765
49,max heart rate,-0.021140323540481717
49,exercise angina,-0.01948265172741272
49,oldpeak,-0.03623917569099018
49,ST slope,0.09092968953660752
50,age,-0.014628894235432212
50,sex,-0.09253957983300239
50,chest pain type,-0.035847511078389044
50,resting bp s,0.009112989168201458
50,cholesterol,-0.02281647292597488
50,fasting blood sugar,-0.013212807648765357
50,resting ecg,0.04387153745187596
50,max heart rate,0.0210595665721725
50,exercise angina,-0.05208643403593743
50,oldpeak,-0.044373414100964945
50,ST slope,-0.09381215809759368
51,age,-0.022875420651123957
51,sex,0.05296757288389269
51,chest pain type,0.10903854568971226
51,resting bp s,-0.02698084750842499
51,cholesterol,-0.000937678459117954
51,fasting blood sugar,-0.004115887525236668
51,resting ecg,0.043943757515891614
51,max heart rate,0.008905080579086413
51,exercise angina,0.10915725550006297
51,oldpeak,0.01366948214876311
51,ST slope,0.08910469462330516
52,age,0.0018499552332139253
52,sex,0.05153624762192293
52,chest pain type,0.0850933284427758
52,resting bp s,-0.016891471995480127
52,cholesterol,0.003840889129379241
52,fasting blood sugar,-0.010933752756749964
52,resting ecg,-0.006773337222125538
52,max heart rate,0.004848098252852376
52,exercise angina,0.0986660409555186
52,oldpeak,-0.01756451098710911
52,ST slope,0.13541959488086106
53,age,0.017360656054163977
53,sex,0.002459049252321444
53,chest pain type,-0.03920159309324161
53,resting bp s,0.018662091408266954
53,cholesterol,0.013435519590679219
53,fasting blood sugar,-0.017392239102657296
53,resting ecg,-0.05692948559147974
53,max heart rate,-0.0174499076777016
53,exercise angina,-0.06238528065324296
53,oldpeak,-0.02177891091734942
53,ST slope,-0.20501843967842556
54,age,0.03362845734885541
54,sex,0.024599500912416843
54,chest pain type,0.022272209436722507
54,resting bp s,0.05763788362310422
54,cholesterol,0.027712438968504463
54,fasting blood sugar,-0.02266946009906317
54,resting ecg,-0.040096432793509405
54,max heart rate,0.0017678552271475666
54,exercise angina,-0.07715839983527933
54,oldpeak,-0.02962740450589048
54,ST slope,-0.174294946556735
55,age,0.01805119128297385
55,sex,0.01359949007492525
55,chest pain type,-0.044260150914672745
55,resting bp s,0.0030983240371874493
55,cholesterol,0.00785541486499433
55,fasting blood sugar,0.023537674375433314
55,resting ecg,-0.030572561575666044
55,max heart rate,-0.01542410253690552
55,exercise angina,0.024654424252622837
55,oldpeak,0.028482590018793334
55,ST slope,0.1476776790143688
56,age,-0.003778493200306071
56,sex,-0.1216919793642047
56,chest pain type,0.028490221276175995
56,resting bp s,-0.003646247005466215
56,cholesterol,0.020104856433212644
56,fasting blood sugar,-0.017256316255578392
56,resting ecg,0.06746904259565076
56,max heart rate,-0.01861781515350616
56,exercise angina,-0.021863167735635184
56,oldpeak,0.011012431616452182
56,ST slope,0.162122511839592
57,age,-0.009433064457136878
57,sex,0.05527961621541621
57,chest pain type,0.09219153865123612
57,resting bp s,-0.005217085147633855
57,cholesterol,0.006089644765417175
57,fasting blood sugar,0.06695673090425765
57,resting ecg,0.005487293408705722
57,max heart rate,0.0016277810110826771
57,exercise angina,0.12266810572756023
57,oldpeak,-0.005760064745814881
57,ST slope,0.12010950366690976
58,age,0.012619471634260445
58,sex,0.07017262513958784
58,chest pain type,0.07479361724855066
58,resting bp s,0.00019715382091633772
58,cholesterol,0.005352222971899177
58,fasting blood sugar,-0.000393489872195901
58,resting ecg,0.027099072660261198
58,max heart rate,0.017442587097509253
58,exercise angina,0.11012690038743325
58,oldpeak,-0.003776901226815785
58,ST slope,0.13636674013859343
59,age,0.07300281953153262
59,sex,-0.020912374470163683
59,chest pain type,-0.03215381270690167
59,resting bp s,0.0168299606494454
59,cholesterol,0.0008248688743012925
59,fasting blood sugar,-0.025753376356240754
59,resting ecg,-0.0661145624146112
59,max heart rate,0.013226852937262668
59,exercise angina,-0.07638272359968792
59,oldpeak,-0.0447182761118064
59,ST slope,-0.17003633368591484
60,age,0.008787348736318186
60,sex,0.02294571418382077
60,chest pain type,0.09833443802600585
60,resting bp s,-0.013634459872036547
60,cholesterol,0.008110094993341033
60,fasting blood sugar,0.06720988116234186
60,resting ecg,-0.036747489240879574
60,max heart rate,0.04573944215402821
60,exercise angina,0.041186319537674806
60,oldpeak,-0.007092823392638335
60,ST slope,0.11152529021641001
61,age,-0.007409093825270963
61,sex,-0.01106566307990343
61,chest pain type,-0.02319645855526565
61,resting bp s,-0.03530785140143798
61,cholesterol,-0.008929386130707371
61,fasting blood sugar,-0.016247246745448824
61,resting ecg,0.05259482346942163
61,max heart rate,-0.011883092204141557
61,exercise angina,-0.014597466621935657
61,oldpeak,0.002211398687241945
61,ST slope,0.1730281877104595
62,age,-0.023525827251982198
62,sex,-0.1730400255983786
62,chest pain type,-0.0349420883620162
62,resting bp s,0.02386900182558321
62,cholesterol,-0.04595634285944668
62,fasting blood sugar,-0.03358557019972957
62,resting ecg,-0.03634429923161633
62,max heart rate,-0.009656593282604388
62,exercise angina,-0.06784971451763386
62,oldpeak,-0.012153202403066235
62,ST slope,0.13680029599521934
63,age,-0.04207358716090277
63,sex,0.051106863220293966
63,chest pain type,0.11680769505511247
63,resting bp s,-0.022385966868757688
63,cholesterol,-0.019493905934044632
63,fasting blood sugar,-0.01703616937494216
63,resting ecg,-0.03752240870590373
63,max heart rate,0.01146693005964627
63,exercise angina,0.08360853798894993
63,oldpeak,-0.013752538620511174
63,ST slope,0.13057716076381645
64,age,-0.039658930841444444
64,sex,-0.0028384131930452054
64,chest pain type,-0.02729681824995688
64,resting bp s,-0.0045997482465876035
64,cholesterol,-0.036844743723454886
64,fasting blood sugar,-0.02079651707394244
64,resting ecg,0.037731646309638975
64,max heart rate,-0.012659548363166137
64,exercise angina,-0.03963859688255581
64,oldpeak,-0.02368415263878755
64,ST slope,0.18815536339630148
65,age,0.003481197312930955
65,sex,0.004605043068587851
65,chest pain type,-0.026458314869541238
65,resting bp s,0.006197584162207977
65,cholesterol,-0.002637526558483808
65,fasting blood sugar,-0.02286564455639744
65,resting ecg,-0.049262271025551176
65,max heart rate,-0.013297427233717367
65,exercise angina,-0.07399544361205812
65,oldpeak,-0.049899445733055436
65,ST slope,-0.24490265363396244
66,age,-0.015611634805305016
66,sex,0.01183038803873814
66,chest pain type,0.002152963300672931
66,resting bp s,-0.014303693281027959
66,cholesterol,-0.03345093186545871
66,fasting blood sugar,-0.02676906819551688
66,resting ecg,-0.05138838239004991
