sample,feature,shap
32,cholesterol,-0.0011110074223476488
32,fasting blood sugar,-0.027385443146543384
32,resting ecg,-0.010551573081136455
32,max heart rate,0.0023163381335724676
32,exercise angina,-0.036704560949410124
32,oldpeak,-0.02840571894958297
32,ST slope,0.1591939048502975
33,age,-0.01707924999954408
33,sex,0.01609351405001366
33,chest pain type,-0.03777733746347517
33,resting bp s,0.02039622593106046
33,cholesterol,0.001529932372797326
33,fasting blood sugar,-0.028485405278044988
33,resting ecg,0.006312635845067482
33,max heart rate,0.00028618288172417637
33,exercise angina,0.07650316302199983
33,oldpeak,0.006313646199252734
33,ST slope,-0.16792753522171755
34,age,0.017471312980648204
34,sex,0.0096211007495611
34,chest pain type,0.05526659437623671
34,resting bp s,-0.0001906783521492803
34,cholesterol,-0.0014492456595753796
34,fasting blood sugar,-0.01234546256444403
34,resting ecg,-0.005059149866687996
34,max heart rate,-0.002585947747119862
34,exercise angina,0.041463543953430715
34,oldpeak,0.045970461585519276
34,ST slope,0.3064768370419069
35,age,0.043105190394767116
35,sex,0.013625074528832262
35,chest pain type,0.08369408938107988
35,resting bp s,0.00835500264516574
35,cholesterol,0.00011860323098152774
35,fasting blood sugar,-0.018849103480264383
35,resting ecg,0.004726931792772411
35,max heart rate,-0.004501637827371025
35,exercise angina,0.06226284913457473
35,oldpeak,-0.01926587982568025
35,ST slope,0.1845577920148118
36,age,0.010013849178301087
36,sex,-0.04627809219390259
36,chest pain type,0.096743567935093
36,resting bp s,0.00201847074498259
36,cholesterol,0.0033565934657452797
36,fasting blood sugar,-0.02428869107937643
36,resting ecg,-0.009731372679230943
36,max heart rate,-0.001225489678367163
36,exercise angina,-0.03104414150582627
36,oldpeak,-0.0088330136254292
36,ST slope,0.19438094293185826
37,age,-0.0056907210503152105
37,sex,0.013581832255240536
37,chest pain type,-0.039684931571382025
37,resting bp s,0.007458644580621202
37,cholesterol,-0.00039075507143137856
37,fasting blood sugar,-0.02712931083671819
37,resting ecg,-0.009701990443758263
37,max heart rate,-0.0034799497194266315
37,exercise angina,-0.03511557899175658
37,oldpeak,-0.025388054597389877
37,ST slope,-0.17965412549592003
38,age,0.03927191785624112
38,sex,0.015847791794412973
38,chest pain type,-0.1611275985415186
38,resting bp s,-0.01492888978085912
38,cholesterol,0.001015206588589591
38,fasting blood sugar,-0.027061634827305708
38,resting ecg,-0.010344685446346532
38,max heart rate,-0.00034423050391814224
38,exercise angina,-0.03413881425287602
38,oldpeak,0.036789382849477345
38,ST slope,0.18439255121017809
39,age,0.0561325494567575
39,sex,0.01635905934365819
39,chest pain type,-0.09700084559057923
39,resting bp s,-0.01316594182674247
39,cholesterol,-0.0004074291169449922
39,fasting blood sugar,-0.027452606731785057
39,resting ecg,-0.010528256299635299
39,max heart rate,0.00025287709027100816
39,exercise angina,-0.03462530519645203
39,oldpeak,-0.027431508002667186
39,ST slope,0.18679542366432472
40,age,-0.03111051148818731
40,sex,0.014413024941012754
40,chest pain type,0.023810908525293654
40,resting bp s,0.014733869486334842
40,cholesterol,-0.00018068911721285953
40,fasting blood sugar,-0.027905036300572655
40,resting ecg,-0.01015535365714361
40,max heart rate,0.0013669573471033678
40,exercise angina,-0.03547574365365819
40,oldpeak,-0.027452927852031565
40,ST slope,-0.17863714422870658
41,age,-0.03776297270417126
41,sex,0.013156047927101275
41,chest pain type,0.08028841139654361
41,resting bp s,0.0058734702389707195
41,cholesterol,0.00011120532361469106
41,fasting blood sugar,0.06389723918925552
41,resting ecg,-0.007525745789987336
41,max heart rate,-0.00046529419988755594
41,exercise angina,0.06139461081382341
41,oldpeak,0.0023379698390376693
41,ST slope,0.18450463418896806
42,age,-0.05003042929040979
42,sex,0.014797058190903054
42,chest pain type,0.0874163701357506
42,resting bp s,-0.003604949006558145
42,cholesterol,0.0011445197669902431
42,fasting blood sugar,-0.02813420811994001
42,resting ecg,-0.01013756795889855
42,max heart rate,0.004594698052833516
42,exercise angina,-0.036059957120748484
42,oldpeak,-0.027703879604472383
42,ST slope,-0.17567376642328247
43,age,-0.01676674239456453
43,sex,0.01620836510110435
43,chest pain type,0.02943110771503412
43,resting bp s,0.023972554191417157
43,cholesterol,0.0011077801414469863
43,fasting blood sugar,-0.028703334097887088
43,resting ecg,-0.010675227608809285
43,max heart rate,0.0016920828816776696
43,exercise angina,0.07706553667944445
43,oldpeak,-0.0290895883094731
43,ST slope,-0.16548530498822464
44,age,-0.024702994635972676
44,sex,-0.04125543863004786
44,chest pain type,0.08934318685813993
44,resting bp s,0.00676476738382312
44,cholesterol,0.0023678523886146905
44,fasting blood sugar,-0.020767336584295786
44,resting ecg,-0.008720479492511703
44,max heart rate,-0.004571574851869981
44,exercise angina,0.06767677220904275
44,oldpeak,0.026683294439829346
44,ST slope,0.19321203454184457
45,age,0.009900221321918793
45,sex,0.009195477966674678
45,chest pain type,0.057437938366008356
45,resting bp s,0.0003590213711329356
45,cholesterol,0.0008722469887522043
45,fasting blood sugar,-0.012731550955367538
45,resting ecg,0.003472019878460752
45,max heart rate,-0.00024276466079112136
45,exercise angina,0.04145960657704886
45,oldpeak,0.009146994595115024
45,ST slope,0.3298232555292141
46,age,0.0060793536957067145
46,sex,0.016298424725373364
46,chest pain type,-0.09792820390302263
46,resting bp s,0.005864617487397432
46,cholesterol,-0.0017358362079472136
46,fasting blood sugar,-0.026996545098130695
46,resting ecg,0.006200956194617474
46,max heart rate,-7.885289933682685e-06
46,exercise angina,-0.03424922090488052
46,oldpeak,-0.01893843886079801
46,ST slope,0.1872327071554057
47,age,-0.037540725098704854
47,sex,0.015988126843543497
47,chest pain type,-0.025711816603617675
47,resting bp s,-0.008829196072280795
47,cholesterol,-0.003706154718762334
47,fasting blood sugar,-0.02375579793441543
47,resting ecg,-0.009569791663154798
47,max heart rate,0.0009152311666525018
47,exercise angina,0.07307220748963243
47,oldpeak,0.05481215634216746
47,ST slope,0.19634820057720365
48,age,-0.025964000530962462
48,sex,-0.04737059712947232
48,chest pain type,0.021648173273631426
48,resting bp s,0.007363185999258521
48,cholesterol,0.003371821307647011
48,fasting blood sugar,-0.027141587000392937
48,resting ecg,-0.009714873915965452
48,max heart rate,-0.0016866983348939066
48,exercise angina,-0.03552746222845928
48,oldpeak,-0.025606526825563296
48,ST slope,-0.18053530145731825
49,age,0.03972177129555407
49,sex,-0.0500976803555629
49,chest pain type,0.023022385184996306
49,resting bp s,-0.010127911196903306
49,cholesterol,-0.0028501773803633903
49,fasting blood sugar,-0.02724803758164863
49,resting ecg,-0.01002974078477258
49,max heart rate,0.0037041545934596042
49,exercise angina,-0.03610836363989855
49,oldpeak,-0.027333366138175597
49,ST slope,-0.17787400878906215
50,age,-0.06152868111669263
50,sex,0.016147771197226032
50,chest pain type,-0.03528039170446292
50,resting bp s,-0.003669903763815455
50,cholesterol,-0.006690037503709008
50,fasting blood sugar,-0.02733443606081596
50,resting ecg,-0.010876976002762976
50,max heart rate,0.005191912860984686
50,exercise angina,-0.035077019112153364
50,oldpeak,-0.02783777437554359
50,ST slope,0.18177521167767804
51,age,-0.0022078427334613323
51,sex,-0.04645458141626083
51,chest pain type,-0.03835034805221442
51,resting bp s,0.006275335161516189
51,cholesterol,-0.005649034017217588
51,fasting blood sugar,-0.025297550382300252
51,resting ecg,-0.009343998780086776
51,max heart rate,0.0016199887901297515
51,exercise angina,-0.03387974333797706
51,oldpeak,-0.025271795566950066
51,ST slope,-0.1788356260892048
52,age,0.00016467824008483837
52,sex,0.014086968290920548
52,chest pain type,0.08664439440924931
52,resting bp s,-0.003107523159865027
52,cholesterol,-0.0018814250042560427
52,fasting blood sugar,-0.01933934277633779
52,resting ecg,-0.00819124124171158
52,max heart rate,-0.0014500314130720868
52,exercise angina,0.06416864634715688
52,oldpeak,0.01353924525808382
52,ST slope,0.18910879003026956
53,age,0.01765857650660803
53,sex,-0.04852880426545799
53,chest pain type,0.0331530987261441
53,resting bp s,-0.009273573375990444
53,cholesterol,-1.1162768261230833e-05
53,fasting blood sugar,-0.025200090988186825
53,resting ecg,0.0061387349344744265
53,max heart rate,0.0036092409251583485
53,exercise angina,-0.032068109489188285
53,oldpeak,-0.001168111881182395
53,ST slope,0.19456538221079991
54,age,0.02164446816022319
54,sex,0.016796340301636493
54,chest pain type,0.10024335220085376
54,resting bp s,0.016582375366467738
54,cholesterol,0.00020765837198745088
54,fasting blood sugar,0.08253130544577537
54,resting ecg,-0.0100696493736671
54,max heart rate,-0.0037659147191165705
54,exercise angina,0.07758188071904709
54,oldpeak,0.01551562261926446
54,ST slope,-0.12631611483324057
55,age,-0.005559117418033035
55,sex,0.013696087759374396
55,chest pain type,-0.03854425310538162
55,resting bp s,0.00765662516118204
55,cholesterol,0.0001943018367646079
55,fasting blood sugar,-0.02684882194998524
