sample,feature,shap
30,fasting blood sugar,-0.0021013251468785334
30,resting ecg,-0.006653115144402063
30,max heart rate,0.0015685980460510656
30,exercise angina,0.02458620348271513
30,oldpeak,0.004329247912657692
30,ST slope,0.17138641956531325
31,age,0.02302717113458442
31,sex,0.03782619348629619
31,chest pain type,0.11112730319012154
31,resting bp s,0.0030289056794395204
31,cholesterol,0.00832024882947572
31,fasting blood sugar,-0.0038021266088527706
31,resting ecg,0.022907393559296448
31,max heart rate,-0.006412190650777717
31,exercise angina,0.05447308814471704
31,oldpeak,0.0023709720522047434
31,ST slope,0.18133759531632018
32,age,-0.012033337308154247
32,sex,-0.05408542624148645
32,chest pain type,-0.03528223010606989
32,resting bp s,-0.004944558390923763
32,cholesterol,0.009387077266557435
32,fasting blood sugar,-0.016707750863581845
32,resting ecg,0.0001089530408149327
32,max heart rate,-0.018735684512548548
32,exercise angina,-0.054454637919220804
32,oldpeak,-0.02693586318549566
32,ST slope,-0.2352950242590358
33,age,0.003654622159945408
33,sex,-0.03807269320741569
33,chest pain type,-0.019015427904339525
33,resting bp s,0.010050159909655507
33,cholesterol,-0.0023124848327953627
33,fasting blood sugar,-0.0028245248146326427
33,resting ecg,0.02893647097943703
33,max heart rate,0.015662218898871445
33,exercise angina,-0.03348626540474516
33,oldpeak,-0.019404252129986584
33,ST slope,-0.21995254416332827
34,age,-0.011777286700006879
34,sex,-0.001946799502501928
34,chest pain type,-0.2539975935800558
34,resting bp s,-3.59533163194395e-05
34,cholesterol,-0.007053424363480057
34,fasting blood sugar,-0.008063403439252626
34,resting ecg,-0.02380314418725962
34,max heart rate,-0.023739944307300816
34,exercise angina,-0.00815962053498879
34,oldpeak,0.020713152492962912
34,ST slope,-0.12877648046201878
35,age,0.0007120708956825227
35,sex,-0.022667722688326074
35,chest pain type,-0.022691078202151188
35,resting bp s,-0.0014785429272157948
35,cholesterol,0.015670457624776073
35,fasting blood sugar,-0.00570958756056231
35,resting ecg,-0.011478562376048416
35,max heart rate,-0.003965781700132267
35,exercise angina,-0.029884506065210224
35,oldpeak,-0.008418235944027288
35,ST slope,-0.24883583246038307
36,age,-0.020243175032795893
36,sex,0.02911815081972608
36,chest pain type,0.10867763207141377
36,resting bp s,-0.026333518820178696
36,cholesterol,0.005339445882529157
36,fasting blood sugar,-0.007170506528923361
36,resting ecg,-0.017934059993352777
36,max heart rate,-0.01555877618420659
36,exercise angina,0.11764155951674438
36,oldpeak,-0.055585666685169614
36,ST slope,-0.19803646588754584
37,age,-0.0563075661578476
37,sex,0.006516779126985674
37,chest pain type,-0.1899141555572818
37,resting bp s,-0.008473062963179054
37,cholesterol,-0.002913645870884139
37,fasting blood sugar,-0.006327531281742571
37,resting ecg,-0.03619735885301071
37,max heart rate,-0.01881213739336987
37,exercise angina,0.024660138161629534
37,oldpeak,-0.04231226009651646
37,ST slope,0.17052022026229374
38,age,0.01691059120593285
